,datetime,RH,GHI,CC,T
1667,2022-04-30 08:00:00,70.0,0.18,9.0,14.9
1668,2022-04-30 09:00:00,71.0,0.56,9.0,16.5
1669,2022-04-30 10:00:00,74.0,0.98,9.0,18.3
1670,2022-04-30 11:00:00,73.0,0.99,9.0,18.6
1671,2022-04-30 12:00:00,73.0,1.0,9.0,18.1
1672,2022-04-30 13:00:00,69.0,0.6,9.0,17.6
1673,2022-04-30 14:00:00,64.0,1.25,9.0,20.3
1674,2022-04-30 15:00:00,63.0,1.84,6.0,22.0
1675,2022-04-30 16:00:00,69.0,2.13,7.0,22.3
1676,2022-04-30 17:00:00,72.0,1.28,7.0,19.5
1677,2022-04-30 18:00:00,77.0,0.52,8.0,17.5
1678,2022-04-30 19:00:00,79.0,0.12,9.0,15.9
1679,2022-04-30 20:00:00,80.0,0.0,10.0,14.9
1680,2022-05-01 07:00:00,88.0,0.25,4.0,11.5
1681,2022-05-01 08:00:00,75.0,1.01,0.0,12.7
1682,2022-05-01 09:00:00,64.0,1.78,0.0,16.1
1683,2022-05-01 10:00:00,56.0,2.45,0.0,20.1
1684,2022-05-01 11:00:00,49.0,2.98,0.0,23.5
1685,2022-05-01 12:00:00,36.0,3.12,1.0,25.4
1686,2022-05-01 13:00:00,31.0,3.44,0.0,27.1
1687,2022-05-01 14:00:00,26.0,3.12,2.0,26.1
1688,2022-05-01 15:00:00,28.0,2.9,1.0,26.0
1689,2022-05-01 16:00:00,27.0,2.43,1.0,24.5
1690,2022-05-01 17:00:00,30.0,1.77,0.0,21.8
1691,2022-05-01 18:00:00,27.0,1.0,0.0,17.0
1692,2022-05-01 19:00:00,39.0,0.29,0.0,14.8
1693,2022-05-01 20:00:00,52.0,0.01,3.0,13.6
1694,2022-05-02 07:00:00,71.0,0.17,2.0,12.5
1695,2022-05-02 08:00:00,65.0,0.79,4.0,13.7
1696,2022-05-02 09:00:00,62.0,1.7,3.0,17.4
1697,2022-05-02 10:00:00,52.0,2.38,4.0,21.2
1698,2022-05-02 11:00:00,47.0,2.91,2.0,25.0
1699,2022-05-02 12:00:00,37.0,3.09,1.0,26.6
1700,2022-05-02 13:00:00,38.0,3.09,3.0,26.0
1701,2022-05-02 14:00:00,33.0,3.05,3.0,26.0
1702,2022-05-02 15:00:00,36.0,2.73,1.0,26.5
1703,2022-05-02 16:00:00,28.0,2.18,0.0,24.5
1704,2022-05-02 17:00:00,31.0,1.83,0.0,21.9
1705,2022-05-02 18:00:00,33.0,1.08,0.0,16.8
1706,2022-05-02 19:00:00,37.0,0.34,0.0,14.3
1707,2022-05-02 20:00:00,48.0,0.01,0.0,13.4
1708,2022-05-03 07:00:00,69.0,0.36,0.0,9.7
1709,2022-05-03 08:00:00,62.0,1.04,0.0,11.4
1710,2022-05-03 09:00:00,56.0,1.79,0.0,16.2
1711,2022-05-03 10:00:00,45.0,2.47,0.0,20.6
1712,2022-05-03 11:00:00,39.0,2.99,0.0,24.4
1713,2022-05-03 12:00:00,39.0,3.31,0.0,25.9
1714,2022-05-03 13:00:00,28.0,3.47,0.0,27.5
1715,2022-05-03 14:00:00,30.0,3.38,0.0,28.0
1716,2022-05-03 15:00:00,30.0,3.01,0.0,28.1
1717,2022-05-03 16:00:00,35.0,2.44,0.0,26.9
1718,2022-05-03 17:00:00,35.0,1.78,0.0,24.4
1719,2022-05-03 18:00:00,38.0,1.02,0.0,19.5
1720,2022-05-03 19:00:00,35.0,0.32,0.0,16.6
1721,2022-05-03 20:00:00,40.0,0.01,0.0,14.9
1722,2022-05-04 07:00:00,61.0,0.37,0.0,11.2
1723,2022-05-04 08:00:00,53.0,1.02,0.0,13.0
1724,2022-05-04 09:00:00,41.0,1.74,0.0,17.3
1725,2022-05-04 10:00:00,32.0,2.4,0.0,21.4
1726,2022-05-04 11:00:00,28.0,2.92,0.0,24.9
1727,2022-05-04 12:00:00,28.0,3.26,0.0,27.0
1728,2022-05-04 13:00:00,32.0,3.36,0.0,28.7
1729,2022-05-04 14:00:00,32.0,3.24,0.0,30.1
1730,2022-05-04 15:00:00,32.0,2.89,0.0,30.4
1731,2022-05-04 16:00:00,32.0,2.37,0.0,28.8
1732,2022-05-04 17:00:00,32.0,1.73,0.0,26.2
1733,2022-05-04 18:00:00,35.0,1.0,0.0,21.5
1734,2022-05-04 19:00:00,38.0,0.33,0.0,18.4
1735,2022-05-04 20:00:00,39.0,0.01,0.0,16.7
1736,2022-05-05 07:00:00,66.0,0.4,0.0,12.2
1737,2022-05-05 08:00:00,57.0,1.09,0.0,14.1
1738,2022-05-05 09:00:00,53.0,1.83,0.0,18.6
1739,2022-05-05 10:00:00,45.0,2.49,0.0,23.2
1740,2022-05-05 11:00:00,43.0,3.02,0.0,26.8
1741,2022-05-05 12:00:00,41.0,3.35,0.0,28.9
1742,2022-05-05 13:00:00,39.0,3.43,0.0,30.9
1743,2022-05-05 14:00:00,37.0,3.31,0.0,32.6
1744,2022-05-05 15:00:00,36.0,2.97,0.0,32.7
1745,2022-05-05 16:00:00,39.0,2.44,0.0,31.5
1746,2022-05-05 17:00:00,44.0,1.77,0.0,28.4
1747,2022-05-05 18:00:00,50.0,1.03,0.0,23.6
1748,2022-05-05 19:00:00,56.0,0.33,0.0,20.7
1749,2022-05-05 20:00:00,59.0,0.01,0.0,18.8
1750,2022-05-06 07:00:00,72.0,0.38,0.0,14.4
1751,2022-05-06 08:00:00,64.0,1.07,0.0,16.3
1752,2022-05-06 09:00:00,53.0,1.79,0.0,20.7
1753,2022-05-06 10:00:00,50.0,2.42,0.0,24.5
1754,2022-05-06 11:00:00,48.0,2.92,1.0,28.0
1755,2022-05-06 12:00:00,45.0,3.27,3.0,30.2
1756,2022-05-06 13:00:00,43.0,3.06,4.0,30.1
1757,2022-05-06 14:00:00,41.0,2.74,6.0,32.5
1758,2022-05-06 15:00:00,40.0,2.22,7.0,31.9
1759,2022-05-06 16:00:00,43.0,2.36,5.0,31.0
1760,2022-05-06 17:00:00,44.0,1.77,1.0,28.9
1761,2022-05-06 18:00:00,44.0,1.02,2.0,24.2
1762,2022-05-06 19:00:00,48.0,0.33,4.0,21.2
1763,2022-05-06 20:00:00,56.0,0.01,0.0,19.5
1764,2022-05-07 07:00:00,83.0,0.24,9.0,16.7
1765,2022-05-07 08:00:00,79.0,0.47,8.0,18.2
1766,2022-05-07 09:00:00,81.0,0.73,9.0,19.9
1767,2022-05-07 10:00:00,76.0,0.72,9.0,20.2
1768,2022-05-07 11:00:00,69.0,1.61,7.0,23.8
1769,2022-05-07 12:00:00,68.0,2.23,5.0,26.3
1770,2022-05-07 13:00:00,61.0,2.94,3.0,28.5
1771,2022-05-07 14:00:00,53.0,3.13,1.0,30.8
1772,2022-05-07 15:00:00,46.0,2.91,0.0,31.9
1773,2022-05-07 16:00:00,44.0,2.4,1.0,30.0
1774,2022-05-07 17:00:00,51.0,1.72,1.0,27.3
1775,2022-05-07 18:00:00,49.0,0.97,2.0,22.6
1776,2022-05-07 19:00:00,46.0,0.3,6.0,19.5
1777,2022-05-07 20:00:00,48.0,0.01,6.0,17.2
1778,2022-05-08 07:00:00,69.0,0.22,9.0,15.0
1779,2022-05-08 08:00:00,68.0,0.58,9.0,16.8
1780,2022-05-08 09:00:00,53.0,1.44,5.0,19.7
1781,2022-05-08 10:00:00,45.0,2.11,7.0,22.7
1782,2022-05-08 11:00:00,40.0,2.43,7.0,25.5
1783,2022-05-08 12:00:00,39.0,2.95,5.0,28.0
1784,2022-05-08 13:00:00,36.0,3.37,3.0,31.7
1785,2022-05-08 14:00:00,38.0,2.65,6.0,29.8
1786,2022-05-08 15:00:00,39.0,1.62,8.0,26.6
1787,2022-05-08 16:00:00,50.0,1.24,7.0,26.1
1788,2022-05-08 17:00:00,56.0,1.19,8.0,23.9
1789,2022-05-08 18:00:00,62.0,0.47,9.0,21.4
1790,2022-05-08 19:00:00,65.0,0.17,9.0,19.3
1791,2022-05-08 20:00:00,67.0,0.0,10.0,18.1
1792,2022-05-09 07:00:00,77.0,0.16,8.0,16.3
1793,2022-05-09 08:00:00,66.0,0.62,8.0,17.4
1794,2022-05-09 09:00:00,64.0,1.18,9.0,19.6
1795,2022-05-09 10:00:00,57.0,2.02,8.0,23.2
1796,2022-05-09 11:00:00,53.0,2.79,6.0,27.7
1797,2022-05-09 12:00:00,51.0,2.06,7.0,24.8
1798,2022-05-09 13:00:00,47.0,2.67,8.0,28.9
1799,2022-05-09 14:00:00,46.0,1.91,8.0,27.3
1800,2022-05-09 15:00:00,44.0,1.14,8.0,26.4
1801,2022-05-09 16:00:00,48.0,0.51,9.0,22.9
1802,2022-05-09 17:00:00,44.0,0.83,8.0,23.7
1803,2022-05-09 18:00:00,56.0,0.68,8.0,21.9
1804,2022-05-09 19:00:00,59.0,0.31,2.0,19.5
1805,2022-05-09 20:00:00,62.0,0.01,6.0,17.7
1806,2022-05-10 07:00:00,60.0,0.2,10.0,14.3
1807,2022-05-10 08:00:00,56.0,0.58,10.0,16.0
1808,2022-05-10 09:00:00,46.0,1.12,8.0,18.8
1809,2022-05-10 10:00:00,28.0,2.42,6.0,25.3
1810,2022-05-10 11:00:00,25.0,3.09,2.0,29.1
1811,2022-05-10 12:00:00,24.0,3.37,1.0,31.8
1812,2022-05-10 13:00:00,21.0,3.45,0.0,34.2
1813,2022-05-10 14:00:00,24.0,3.34,1.0,35.0
1814,2022-05-10 15:00:00,24.0,2.98,1.0,35.0
1815,2022-05-10 16:00:00,28.0,2.34,5.0,31.0
1816,2022-05-10 17:00:00,35.0,1.04,8.0,25.3
1817,2022-05-10 18:00:00,37.0,0.68,8.0,22.9
1818,2022-05-10 19:00:00,41.0,0.21,7.0,19.5
1819,2022-05-10 20:00:00,45.0,0.01,7.0,18.2
1820,2022-05-11 07:00:00,69.0,0.23,9.0,17.4
1821,2022-05-11 08:00:00,60.0,0.6,9.0,18.9
1822,2022-05-11 09:00:00,50.0,1.49,7.0,21.7
1823,2022-05-11 10:00:00,44.0,1.97,7.0,24.8
1824,2022-05-11 11:00:00,46.0,1.94,10.0,26.0
1825,2022-05-11 12:00:00,43.0,1.97,10.0,26.8
1826,2022-05-11 13:00:00,42.0,1.96,10.0,28.7
1827,2022-05-11 14:00:00,41.0,1.77,10.0,28.1
1828,2022-05-11 15:00:00,41.0,2.17,10.0,29.6
1829,2022-05-11 16:00:00,43.0,1.91,7.0,28.2
1830,2022-05-11 17:00:00,51.0,1.09,8.0,25.6
1831,2022-05-11 18:00:00,54.0,0.49,7.0,22.5
1832,2022-05-11 19:00:00,57.0,0.18,10.0,20.6
1833,2022-05-11 20:00:00,59.0,0.02,10.0,18.9
1834,2022-05-12 07:00:00,74.0,0.14,10.0,17.5
1835,2022-05-12 08:00:00,67.0,0.45,10.0,18.8
1836,2022-05-12 09:00:00,62.0,1.01,10.0,21.1
1837,2022-05-12 10:00:00,58.0,1.5,10.0,22.8
1838,2022-05-12 11:00:00,57.0,1.33,10.0,24.7
1839,2022-05-12 12:00:00,52.0,1.95,10.0,28.9
1840,2022-05-12 13:00:00,50.0,2.01,10.0,28.5
1841,2022-05-12 14:00:00,46.0,2.53,7.0,31.2
1842,2022-05-12 15:00:00,47.0,1.54,7.0,29.1
1843,2022-05-12 16:00:00,52.0,1.32,9.0,26.4
1844,2022-05-12 17:00:00,53.0,0.66,8.0,23.7
1845,2022-05-12 18:00:00,55.0,0.55,5.0,22.2
1846,2022-05-12 19:00:00,56.0,0.22,8.0,20.5
1847,2022-05-12 20:00:00,61.0,0.01,10.0,19.6
1848,2022-05-13 07:00:00,70.0,0.16,9.0,17.5
1849,2022-05-13 08:00:00,72.0,0.48,10.0,19.5
1850,2022-05-13 09:00:00,72.0,0.53,10.0,19.5
1851,2022-05-13 10:00:00,69.0,0.42,10.0,19.2
1852,2022-05-13 11:00:00,63.0,0.48,10.0,20.3
1853,2022-05-13 12:00:00,65.0,0.98,10.0,22.1
1854,2022-05-13 13:00:00,59.0,1.9,10.0,26.4
1855,2022-05-13 14:00:00,55.0,0.68,10.0,22.7
1856,2022-05-13 15:00:00,55.0,0.67,10.0,21.4
1857,2022-05-13 16:00:00,56.0,1.0,10.0,22.9
1858,2022-05-13 17:00:00,60.0,1.03,10.0,21.6
1859,2022-05-13 18:00:00,59.0,0.48,10.0,20.1
1860,2022-05-13 19:00:00,61.0,0.27,8.0,18.1
1861,2022-05-13 20:00:00,63.0,0.05,6.0,16.5
1862,2022-05-14 07:00:00,75.0,0.44,0.0,12.5
1863,2022-05-14 08:00:00,63.0,1.12,0.0,14.4
1864,2022-05-14 09:00:00,54.0,1.88,0.0,18.8
1865,2022-05-14 10:00:00,44.0,2.57,0.0,24.5
1866,2022-05-14 11:00:00,40.0,2.97,0.0,28.6
1867,2022-05-14 12:00:00,37.0,3.27,1.0,31.1
1868,2022-05-14 13:00:00,40.0,3.46,3.0,33.1
1869,2022-05-14 14:00:00,44.0,3.24,8.0,32.6
1870,2022-05-14 15:00:00,36.0,2.89,8.0,31.9
1871,2022-05-14 16:00:00,36.0,1.75,9.0,26.0
1872,2022-05-14 17:00:00,32.0,1.11,9.0,23.1
1873,2022-05-14 18:00:00,28.0,0.61,9.0,20.2
1874,2022-05-14 19:00:00,35.0,0.24,9.0,17.8
1875,2022-05-14 20:00:00,44.0,0.02,8.0,15.9
1876,2022-05-15 07:00:00,62.0,0.29,9.0,13.4
1877,2022-05-15 08:00:00,52.0,0.94,7.0,14.9
1878,2022-05-15 09:00:00,49.0,1.74,3.0,19.3
1879,2022-05-15 10:00:00,41.0,2.64,1.0,25.6
1880,2022-05-15 11:00:00,37.0,3.09,0.0,30.3
1881,2022-05-15 12:00:00,31.0,3.42,0.0,33.0
1882,2022-05-15 13:00:00,31.0,3.53,1.0,35.3
1883,2022-05-15 14:00:00,29.0,3.33,1.0,35.6
1884,2022-05-15 15:00:00,31.0,3.0,1.0,35.2
1885,2022-05-15 16:00:00,32.0,2.47,5.0,31.7
1886,2022-05-15 17:00:00,30.0,1.7,5.0,27.4
1887,2022-05-15 18:00:00,28.0,0.99,3.0,22.1
1888,2022-05-15 19:00:00,29.0,0.37,1.0,18.8
1889,2022-05-15 20:00:00,30.0,0.02,0.0,16.5
1890,2022-05-16 07:00:00,51.0,0.5,2.0,11.4
1891,2022-05-16 08:00:00,45.0,1.22,0.0,13.1
1892,2022-05-16 09:00:00,37.0,1.95,0.0,19.2
1893,2022-05-16 10:00:00,30.0,2.57,0.0,25.4
1894,2022-05-16 11:00:00,26.0,3.07,0.0,29.6
1895,2022-05-16 12:00:00,25.0,3.37,0.0,33.1
1896,2022-05-16 13:00:00,29.0,3.45,0.0,35.0
1897,2022-05-16 14:00:00,28.0,3.32,0.0,36.4
1898,2022-05-16 15:00:00,28.0,2.97,0.0,36.0
1899,2022-05-16 16:00:00,27.0,2.43,0.0,33.0
1900,2022-05-16 17:00:00,29.0,1.82,0.0,28.7
1901,2022-05-16 18:00:00,30.0,1.09,0.0,23.4
1902,2022-05-16 19:00:00,30.0,0.4,0.0,20.1
1903,2022-05-16 20:00:00,35.0,0.02,0.0,17.8
1904,2022-05-17 07:00:00,50.0,0.45,0.0,13.4
1905,2022-05-17 08:00:00,47.0,1.12,0.0,15.3
1906,2022-05-17 09:00:00,44.0,1.82,0.0,21.1
1907,2022-05-17 10:00:00,36.0,2.45,0.0,27.1
1908,2022-05-17 11:00:00,33.0,2.92,0.0,31.9
1909,2022-05-17 12:00:00,34.0,3.2,0.0,35.4
1910,2022-05-17 13:00:00,29.0,3.31,2.0,37.3
1911,2022-05-17 14:00:00,28.0,3.22,1.0,37.8
1912,2022-05-17 15:00:00,26.0,2.96,2.0,37.8
1913,2022-05-17 16:00:00,38.0,2.45,2.0,34.9
1914,2022-05-17 17:00:00,39.0,1.77,0.0,31.1
1915,2022-05-17 18:00:00,40.0,1.03,0.0,25.6
1916,2022-05-17 19:00:00,46.0,0.37,0.0,22.5
1917,2022-05-17 20:00:00,47.0,0.03,0.0,20.3
1918,2022-05-18 07:00:00,55.0,0.39,0.0,15.4
1919,2022-05-18 08:00:00,47.0,1.06,0.0,17.3
1920,2022-05-18 09:00:00,35.0,1.76,0.0,22.5
1921,2022-05-18 10:00:00,31.0,2.37,0.0,28.2
1922,2022-05-18 11:00:00,28.0,2.84,0.0,32.1
1923,2022-05-18 12:00:00,29.0,3.13,0.0,34.4
1924,2022-05-18 13:00:00,28.0,3.1,0.0,36.8
1925,2022-05-18 14:00:00,29.0,2.98,2.0,36.7
1926,2022-05-18 15:00:00,27.0,2.93,1.0,35.2
1927,2022-05-18 16:00:00,27.0,2.38,0.0,29.1
1928,2022-05-18 17:00:00,28.0,1.74,0.0,28.5
1929,2022-05-18 18:00:00,27.0,1.02,0.0,24.9
1930,2022-05-18 19:00:00,30.0,0.38,0.0,21.0
1931,2022-05-18 20:00:00,29.0,0.02,0.0,18.3
1932,2022-05-19 07:00:00,43.0,0.31,7.0,14.5
1933,2022-05-19 08:00:00,39.0,0.74,8.0,18.7
1934,2022-05-19 09:00:00,36.0,1.04,9.0,22.2
1935,2022-05-19 10:00:00,30.0,1.34,10.0,25.8
1936,2022-05-19 11:00:00,27.0,1.86,10.0,31.3
1937,2022-05-19 12:00:00,25.0,1.89,10.0,30.8
1938,2022-05-19 13:00:00,27.0,2.28,8.0,35.8
1939,2022-05-19 14:00:00,26.0,2.55,9.0,37.9
1940,2022-05-19 15:00:00,28.0,2.04,8.0,37.5
1941,2022-05-19 16:00:00,27.0,1.94,8.0,35.1
1942,2022-05-19 17:00:00,31.0,1.25,9.0,29.7
1943,2022-05-19 18:00:00,36.0,0.6,8.0,25.4
1944,2022-05-19 19:00:00,37.0,0.24,8.0,21.5
1945,2022-05-19 20:00:00,46.0,0.02,8.0,18.7
1946,2022-05-20 07:00:00,56.0,0.22,9.0,16.7
1947,2022-05-20 08:00:00,49.0,0.75,8.0,21.6
1948,2022-05-20 09:00:00,45.0,0.94,9.0,23.5
1949,2022-05-20 10:00:00,46.0,1.4,10.0,28.0
1950,2022-05-20 11:00:00,47.0,1.52,10.0,30.7
1951,2022-05-20 12:00:00,46.0,2.1,7.0,34.3
1952,2022-05-20 13:00:00,47.0,2.61,3.0,42.7
1953,2022-05-20 14:00:00,45.0,3.27,1.0,45.1
1954,2022-05-20 15:00:00,44.0,2.91,1.0,44.8
1955,2022-05-20 16:00:00,45.0,2.17,4.0,37.3
1956,2022-05-20 17:00:00,45.0,1.51,1.0,34.1
1957,2022-05-20 18:00:00,52.0,1.06,0.0,29.5
1958,2022-05-20 19:00:00,60.0,0.41,0.0,24.1
1959,2022-05-20 20:00:00,64.0,0.02,0.0,20.6
1960,2022-05-21 07:00:00,79.0,0.44,0.0,16.4
1961,2022-05-21 08:00:00,76.0,1.06,0.0,23.0
1962,2022-05-21 09:00:00,72.0,1.74,1.0,29.6
1963,2022-05-21 10:00:00,60.0,2.45,2.0,36.4
1964,2022-05-21 11:00:00,56.0,2.82,2.0,40.8
1965,2022-05-21 12:00:00,56.0,2.76,4.0,41.1
1966,2022-05-21 13:00:00,53.0,3.06,4.0,43.9
1967,2022-05-21 14:00:00,53.0,2.97,3.0,45.1
1968,2022-05-21 15:00:00,49.0,2.92,1.0,45.6
1969,2022-05-21 16:00:00,51.0,2.45,1.0,42.2
1970,2022-05-21 17:00:00,55.0,1.82,0.0,35.9
1971,2022-05-21 18:00:00,59.0,1.09,0.0,30.5
1972,2022-05-21 19:00:00,60.0,0.42,0.0,23.9
1973,2022-05-21 20:00:00,73.0,0.03,0.0,20.5
1974,2022-05-22 07:00:00,78.0,0.46,7.0,17.8
1975,2022-05-22 08:00:00,75.0,1.01,3.0,24.0
1976,2022-05-22 09:00:00,57.0,1.75,3.0,30.9
1977,2022-05-22 10:00:00,45.0,2.4,0.0,36.9
1978,2022-05-22 11:00:00,48.0,2.86,0.0,41.9
1979,2022-05-22 12:00:00,49.0,3.19,0.0,45.6
1980,2022-05-22 13:00:00,48.0,3.27,0.0,47.9
1981,2022-05-22 14:00:00,45.0,3.18,0.0,47.3
1982,2022-05-22 15:00:00,44.0,2.86,0.0,46.9
1983,2022-05-22 16:00:00,46.0,2.36,0.0,43.7
1984,2022-05-22 17:00:00,56.0,1.72,0.0,36.9
1985,2022-05-22 18:00:00,63.0,1.0,0.0,31.1
1986,2022-05-22 19:00:00,69.0,0.38,0.0,25.2
1987,2022-05-22 20:00:00,75.0,0.03,0.0,21.6
1988,2022-05-23 07:00:00,79.0,0.39,0.0,18.2
1989,2022-05-23 08:00:00,70.0,1.01,0.0,24.7
1990,2022-05-23 09:00:00,61.0,1.66,0.0,31.5
1991,2022-05-23 10:00:00,58.0,2.16,4.0,36.4
1992,2022-05-23 11:00:00,49.0,2.58,4.0,41.1
1993,2022-05-23 12:00:00,47.0,2.75,3.0,42.6
1994,2022-05-23 13:00:00,44.0,3.07,4.0,48.4
1995,2022-05-23 14:00:00,38.0,2.86,6.0,47.6
1996,2022-05-23 15:00:00,33.0,2.71,8.0,46.0
1997,2022-05-23 16:00:00,34.0,1.35,9.0,37.0
1998,2022-05-23 17:00:00,37.0,1.27,6.0,34.5
1999,2022-05-23 18:00:00,52.0,0.7,6.0,29.3
2000,2022-05-23 19:00:00,54.0,0.29,8.0,25.2
2001,2022-05-23 20:00:00,55.0,0.05,6.0,21.4
2002,2022-05-24 07:00:00,67.0,0.48,0.0,16.5
2003,2022-05-24 08:00:00,59.0,1.16,0.0,25.0
2004,2022-05-24 09:00:00,56.0,1.86,0.0,32.5
2005,2022-05-24 10:00:00,46.0,2.48,0.0,38.1
2006,2022-05-24 11:00:00,40.0,2.95,0.0,44.1
2007,2022-05-24 12:00:00,35.0,3.26,0.0,48.7
2008,2022-05-24 13:00:00,33.0,3.36,0.0,50.9
2009,2022-05-24 14:00:00,34.0,3.22,0.0,51.4
2010,2022-05-24 15:00:00,31.0,2.91,0.0,50.3
2011,2022-05-24 16:00:00,31.0,2.35,0.0,46.6
2012,2022-05-24 17:00:00,49.0,1.77,0.0,39.0
2013,2022-05-24 18:00:00,50.0,1.07,0.0,32.7
2014,2022-05-24 19:00:00,55.0,0.41,0.0,26.1
2015,2022-05-24 20:00:00,57.0,0.03,1.0,22.3
2016,2022-05-25 07:00:00,73.0,0.44,0.0,18.3
2017,2022-05-25 08:00:00,65.0,1.08,0.0,25.8
2018,2022-05-25 09:00:00,63.0,1.78,0.0,33.0
2019,2022-05-25 10:00:00,51.0,2.43,0.0,39.0
2020,2022-05-25 11:00:00,44.0,2.95,1.0,45.3
2021,2022-05-25 12:00:00,41.0,3.23,1.0,48.7
2022,2022-05-25 13:00:00,40.0,3.3,1.0,50.3
2023,2022-05-25 14:00:00,43.0,2.72,6.0,46.4
2024,2022-05-25 15:00:00,44.0,2.36,7.0,46.4
2025,2022-05-25 16:00:00,45.0,1.82,8.0,38.3
2026,2022-05-25 17:00:00,53.0,0.99,9.0,32.5
2027,2022-05-25 18:00:00,61.0,0.86,9.0,29.2
2028,2022-05-25 19:00:00,65.0,0.21,10.0,24.6
2029,2022-05-25 20:00:00,65.0,0.02,9.0,22.3
2030,2022-05-26 07:00:00,81.0,0.49,4.0,16.9
2031,2022-05-26 08:00:00,70.0,0.9,5.0,22.8
2032,2022-05-26 09:00:00,64.0,1.75,3.0,27.0
2033,2022-05-26 10:00:00,58.0,2.44,1.0,29.1
2034,2022-05-26 11:00:00,52.0,3.06,0.0,34.9
2035,2022-05-26 12:00:00,43.0,3.4,0.0,40.3
2036,2022-05-26 13:00:00,41.0,3.52,0.0,44.0
2037,2022-05-26 14:00:00,38.0,3.36,0.0,45.9
2038,2022-05-26 15:00:00,36.0,3.06,0.0,45.8
2039,2022-05-26 16:00:00,36.0,2.55,1.0,42.0
2040,2022-05-26 17:00:00,36.0,1.9,1.0,37.0
2041,2022-05-26 18:00:00,33.0,1.21,0.0,31.2
2042,2022-05-26 19:00:00,43.0,0.52,0.0,23.8
2043,2022-05-26 20:00:00,63.0,0.04,0.0,19.9
2044,2022-05-27 07:00:00,57.0,0.49,0.0,16.5
2045,2022-05-27 08:00:00,59.0,1.19,0.0,24.3
2046,2022-05-27 09:00:00,61.0,1.59,8.0,26.7
2047,2022-05-27 10:00:00,62.0,1.69,8.0,30.2
2048,2022-05-27 11:00:00,58.0,2.0,6.0,36.8
2049,2022-05-27 12:00:00,56.0,2.83,3.0,41.7
2050,2022-05-27 13:00:00,51.0,3.4,0.0,47.1
2051,2022-05-27 14:00:00,50.0,3.37,0.0,48.7
2052,2022-05-27 15:00:00,47.0,3.06,0.0,47.7
2053,2022-05-27 16:00:00,44.0,2.59,0.0,44.0
2054,2022-05-27 17:00:00,46.0,1.93,0.0,38.3
2055,2022-05-27 18:00:00,43.0,1.24,0.0,32.2
2056,2022-05-27 19:00:00,57.0,0.51,1.0,25.2
2057,2022-05-27 20:00:00,61.0,0.04,0.0,20.8
2058,2022-05-28 07:00:00,65.0,0.44,6.0,17.7
2059,2022-05-28 08:00:00,63.0,0.85,8.0,22.3
2060,2022-05-28 09:00:00,48.0,1.41,9.0,29.3
2061,2022-05-28 10:00:00,35.0,2.18,9.0,35.1
2062,2022-05-28 11:00:00,32.0,2.36,9.0,39.2
2063,2022-05-28 12:00:00,30.0,2.76,9.0,44.5
2064,2022-05-28 13:00:00,29.0,2.8,9.0,45.3
2065,2022-05-28 14:00:00,27.0,2.85,8.0,46.6
2066,2022-05-28 15:00:00,29.0,2.59,8.0,46.2
2067,2022-05-28 16:00:00,28.0,2.13,6.0,43.6
2068,2022-05-28 17:00:00,29.0,1.82,7.0,40.1
2069,2022-05-28 18:00:00,24.0,1.22,7.0,34.7
2070,2022-05-28 19:00:00,27.0,0.56,1.0,26.9
2071,2022-05-28 20:00:00,34.0,0.05,6.0,22.4
2072,2022-05-29 07:00:00,63.0,0.57,1.0,16.2
2073,2022-05-29 08:00:00,52.0,1.28,1.0,25.8
2074,2022-05-29 09:00:00,44.0,1.92,2.0,33.8
2075,2022-05-29 10:00:00,46.0,2.48,6.0,37.5
2076,2022-05-29 11:00:00,38.0,2.57,8.0,39.8
2077,2022-05-29 12:00:00,35.0,3.38,6.0,50.0
2078,2022-05-29 13:00:00,34.0,3.45,5.0,53.2
2079,2022-05-29 14:00:00,35.0,3.37,5.0,52.6
2080,2022-05-29 15:00:00,34.0,2.68,3.0,52.8
2081,2022-05-29 16:00:00,33.0,2.44,4.0,47.9
2082,2022-05-29 17:00:00,44.0,1.84,1.0,42.0
2083,2022-05-29 18:00:00,51.0,1.13,0.0,34.9
2084,2022-05-29 19:00:00,56.0,0.38,6.0,27.9
2085,2022-05-29 20:00:00,59.0,0.03,8.0,25.6
2086,2022-05-30 07:00:00,95.0,0.14,10.0,20.7
2087,2022-05-30 08:00:00,88.0,0.78,10.0,24.5
2088,2022-05-30 09:00:00,82.0,0.68,10.0,25.1
2089,2022-05-30 10:00:00,76.0,0.9,10.0,26.5
2090,2022-05-30 11:00:00,75.0,1.34,10.0,27.5
2091,2022-05-30 12:00:00,77.0,0.58,10.0,24.4
2092,2022-05-30 13:00:00,69.0,1.22,9.0,31.8
2093,2022-05-30 14:00:00,73.0,1.1,9.0,26.8
2094,2022-05-30 15:00:00,72.0,0.48,9.0,24.7
2095,2022-05-30 16:00:00,75.0,0.35,10.0,22.5
2096,2022-05-30 17:00:00,73.0,0.42,10.0,23.4
2097,2022-05-30 18:00:00,73.0,0.44,10.0,22.5
2098,2022-05-30 19:00:00,77.0,0.11,9.0,21.0
2099,2022-05-30 20:00:00,81.0,0.03,7.0,20.1
2100,2022-05-31 07:00:00,79.0,0.53,0.0,14.9
2101,2022-05-31 08:00:00,71.0,1.26,0.0,22.0
2102,2022-05-31 09:00:00,60.0,1.95,0.0,27.9
